date,permno,dn_gold,dn_not_gold,r,rf,r_mkt,r_gld,date1,firm name
16557,10104,0,1,0.107266,7.34756E-05,0.037993193,-0.039216,2005m5,ORACLE CORP
16588,10104,0,1,0.03125,7.58995E-05,0.011474352,0.042977,2005m6,ORACLE CORP
16618,10104,0,1,0.02803,8.11338E-05,0.04332678,-0.014273,2005m7,ORACLE CORP
16649,10104,0,1,-0.042741,8.83692E-05,-0.006014118,0.013545,2005m8,ORACLE CORP
16680,10104,0,1,-0.04542,9.22463E-05,0.010593397,0.076037,2005m9,ORACLE CORP
16710,10104,0,1,0.022581,8.57937E-05,-0.013740895,-0.006424,2005m10,ORACLE CORP
16741,10104,0,1,-0.006309,0.000102214,0.034165464,0.05819,2005m11,ORACLE CORP
16771,10104,0,1,-0.030952,0.000108115,0.003497276,0.050509,2005m12,ORACLE CORP
16802,10104,0,1,0.029484,0.000109467,0.040057153,0.099263,2006m1,ORACLE CORP
16833,10104,0,1,-0.011933,0.000114735,-0.001628355,-0.011111,2006m2,ORACLE CORP
16861,10104,0,1,0.102254,0.000122255,0.018970178,0.036205,2006m3,ORACLE CORP
16892,10104,0,1,0.065741,0.000127023,0.013077589,0.12031,2006m4,ORACLE CORP
16922,10104,0,1,-0.02536,0.00012549,-0.0310251,-0.013212,2006m5,ORACLE CORP
16953,10104,0,1,0.018987,0.000129768,-0.00031823,-0.046707,2006m6,ORACLE CORP
16983,10104,0,1,0.033126,0.000122283,-0.009683346,0.031521,2006m7,ORACLE CORP
17014,10104,0,1,0.046092,0.000137031,0.025151808,-0.013775,2006m8,ORACLE CORP
17045,10104,0,1,0.132822,0.000139857,0.019410975,-0.045272,2006m9,ORACLE CORP
17075,10104,0,1,0.04115,0.000125072,0.034900714,0.012948,2006m10,ORACLE CORP
17106,10104,0,1,0.031402,0.00014149,0.025525862,0.068891,2006m11,ORACLE CORP
17136,10104,0,1,-0.100262,0.000143203,0.010861081,-0.018326,2006m12,ORACLE CORP
17167,10104,0,1,0.001167,0.000129323,0.019592071,0.025629,2007m1,ORACLE CORP
17198,10104,0,1,-0.042541,0.000135062,-0.014020795,0.025451,2007m2,ORACLE CORP
17226,10104,0,1,0.103469,0.000142027,0.012952416,-0.011131,2007m3,ORACLE CORP
17257,10104,0,1,0.036955,0.000138453,0.039758045,0.020535,2007m4,ORACLE CORP
17287,10104,0,1,0.030851,0.000130343,0.038909491,-0.023103,2007m5,ORACLE CORP
17318,10104,0,1,0.017028,0.000130377,-0.014821285,-0.019378,2007m6,ORACLE CORP
17348,10104,0,1,-0.029934,0.000116709,-0.031721417,0.02365,2007m7,ORACLE CORP
17379,10104,0,1,0.060669,0.000137021,0.01169362,0.011096,2007m8,ORACLE CORP
17410,10104,0,1,0.067554,0.000114552,0.04083449,0.105081,2007m9,ORACLE CORP
17440,10104,0,1,0.024018,9.24765E-05,0.028808465,0.069514,2007m10,ORACLE CORP
17471,10104,0,1,-0.089761,0.000106659,-0.035230383,-0.016535,2007m11,ORACLE CORP
17501,10104,0,1,0.11893,0.000100275,-0.00436252,0.066477,2007m12,ORACLE CORP
17532,10104,0,1,-0.089903,7.27023E-05,-0.062072419,0.108416,2008m1,ORACLE CORP
17563,10104,0,1,-0.085158,4.32206E-05,-0.021622278,0.052298,2008m2,ORACLE CORP
17592,10104,0,1,0.040426,5.68492E-05,-0.010335678,-0.059992,2008m3,ORACLE CORP
17623,10104,0,1,0.065951,3.29297E-05,0.051065568,-0.041588,2008m4,ORACLE CORP
17653,10104,0,1,0.095444,2.90371E-05,0.023818126,0.009232,2008m5,ORACLE CORP
17684,10104,0,1,-0.08056,5.46236E-05,-0.078533299,0.045169,2008m6,ORACLE CORP
17714,10104,0,1,0.025238,4.18265E-05,-0.013053237,-0.014442,2008m7,ORACLE CORP
17745,10104,0,1,0.018579,4.183E-05,0.010535574,-0.092917,2008m8,ORACLE CORP
17776,10104,0,1,-0.073871,4.43321E-05,-0.098912783,0.041121,2008m9,ORACLE CORP
17806,10104,0,1,-0.099458,1.54194E-05,-0.26823696,-0.161397,2008m10,ORACLE CORP
17837,10104,0,1,-0.120284,3.40E-06,-0.060760938,0.125736,2008m11,ORACLE CORP
17867,10104,0,1,0.101927,9.72E-07,0.022324005,0.077325,2008m12,ORACLE CORP
17898,10104,0,1,-0.050761,4.17E-07,-0.078490332,0.055363,2009m1,ORACLE CORP
17929,10104,0,1,-0.076649,4.17E-06,-0.10050758,0.014456,2009m2,ORACLE CORP
17957,10104,0,1,0.162806,4.44E-06,0.087015815,-0.02537,2009m3,ORACLE CORP
17988,10104,0,1,0.073049,3.75E-06,0.10942493,-0.033341,2009m4,ORACLE CORP
18018,10104,0,1,0.012927,1.25E-06,0.067855343,0.102326,2009m5,ORACLE CORP
18049,10104,0,1,0.093415,4.17E-06,-0.003095992,-0.052183,2009m6,ORACLE CORP
18079,10104,0,1,0.035481,3.47E-06,0.081810951,0.023799,2009m7,ORACLE CORP
18110,10104,0,1,-0.011297,3.75E-06,0.031335082,0.000536,2009m8,ORACLE CORP
18141,10104,0,1,-0.047532,3.47E-06,0.045273893,0.058351,2009m9,ORACLE CORP
18171,10104,0,1,0.014875,1.25E-06,-0.031813566,0.037228,2009m10,ORACLE CORP
18202,10104,0,1,0.046445,8.33E-07,0.05139517,0.127865,2009m11,ORACLE CORP
18232,10104,0,1,0.11096,2.50E-06,0.028345333,-0.072034,2009m12,ORACLE CORP
18263,10104,0,1,-0.057888,1.53E-06,-0.037133396,-0.01258,2010m1,ORACLE CORP
18294,10104,0,1,0.068951,4.17E-07,0.034774009,0.032748,2010m2,ORACLE CORP
18322,10104,0,1,0.043002,2.64E-06,0.063639559,-0.004386,2010m3,ORACLE CORP
18353,10104,0,1,0.008071,4.03E-06,0.02006969,0.058834,2010m4,ORACLE CORP
18383,10104,0,1,-0.127477,4.17E-06,-0.0792135,0.030522,2010m5,ORACLE CORP
18414,10104,0,1,-0.04918,4.44E-06,-0.05082589,0.023545,2010m6,ORACLE CORP
18444,10104,0,1,0.103914,3.75E-06,0.070217036,-0.050871,2010m7,ORACLE CORP
18475,10104,0,1,-0.075931,4.17E-06,-0.042918108,0.057061,2010m8,ORACLE CORP
18506,10104,0,1,0.229114,4.72E-06,0.091566809,0.047756,2010m9,ORACLE CORP
18536,10104,0,1,0.096089,4.31E-06,0.037957888,0.036823,2010m10,ORACLE CORP
18567,10104,0,1,-0.079476,4.03E-06,0.008776129,0.021113,2010m11,ORACLE CORP
18597,10104,0,1,0.15733,4.72E-06,0.067283355,0.024369,2010m12,ORACLE CORP
18628,10104,0,1,0.02492,1.53E-06,0.019074835,-0.063798,2011m1,ORACLE CORP
18659,10104,0,1,0.027162,4.17E-06,0.038132824,0.059991,2011m2,ORACLE CORP
18687,10104,0,1,0.016185,3.75E-06,0.003429908,0.015974,2011m3,ORACLE CORP
18718,10104,0,1,0.077395,1.81E-06,0.028691143,0.089447,2011m4,ORACLE CORP
18748,10104,0,1,-0.048387,8.33E-07,-0.014824625,-0.017917,2011m5,ORACLE CORP
18779,10104,0,1,-0.038282,1.25E-06,-0.018264329,-0.024318,2011m6,ORACLE CORP
18809,10104,0,1,-0.068976,5.56E-07,-0.022433277,0.084171,2011m7,ORACLE CORP
18840,10104,0,1,-0.08208,5.00E-06,-0.057314355,0.122749,2011m8,ORACLE CORP
18871,10104,0,1,0.023869,4.17E-07,-0.084963292,-0.110623,2011m9,ORACLE CORP
18901,10104,0,1,0.14231,5.56E-07,0.077098571,0.058712,2011m10,ORACLE CORP
18932,10104,0,1,-0.043332,6.94E-07,-0.025843721,0.016673,2011m11,ORACLE CORP
18962,10104,0,1,-0.181818,1.67E-07,0.003712904,-0.106624,2011m12,ORACLE CORP
18993,10104,0,1,0.102144,4.17E-07,0.054102685,0.113955,2012m1,ORACLE CORP
19024,10104,0,1,0.037044,1.67E-06,0.041180659,-0.029673,2012m2,ORACLE CORP
19053,10104,0,1,-0.003247,1.11E-06,0.024026984,-0.013184,2012m3,ORACLE CORP
19084,10104,0,1,0.010288,9.72E-07,-0.006807001,-0.00148,2012m4,ORACLE CORP
19114,10104,0,1,-0.09966,1.81E-06,-0.06588918,-0.06338,2012m5,ORACLE CORP
19145,10104,0,1,0.122025,8.33E-07,0.038209856,0.023546,2012m6,ORACLE CORP
19175,10104,0,1,0.018855,9.72E-07,0.01029374,0.008377,2012m7,ORACLE CORP
19206,10104,0,1,0.048013,1.39E-06,0.0262923,0.049396,2012m8,ORACLE CORP
19237,10104,0,1,-0.006003,2.36E-06,0.026509769,0.046706,2012m9,ORACLE CORP
19267,10104,0,1,-0.010172,1.53E-06,-0.010423535,-0.029437,2012m10,ORACLE CORP
19298,10104,0,1,0.035232,2.78E-06,0.00651237,-0.004675,2012m11,ORACLE CORP
19328,10104,0,1,0.041181,3.19E-06,0.012589275,-0.024267,2012m12,ORACLE CORP
19359,10104,0,1,0.065726,5.56E-07,0.054154016,-0.005064,2013m1,ORACLE CORP
19390,10104,0,1,-0.035764,1.11E-06,0.00837254,-0.050868,2013m2,ORACLE CORP
19418,10104,0,1,-0.055783,2.36E-06,0.035316341,0.009608,2013m3,ORACLE CORP
19449,10104,0,1,0.013919,9.72E-07,0.014946403,-0.075743,2013m4,ORACLE CORP
19479,10104,0,1,0.030506,9.72E-07,0.019178808,-0.061988,2013m5,ORACLE CORP
19510,10104,0,1,-0.090882,5.56E-07,-0.015042944,-0.110588,2013m6,ORACLE CORP
19540,10104,0,1,0.05731,1.39E-07,0.05263016,0.074301,2013m7,ORACLE CORP
19571,10104,0,1,-0.015147,2.78E-07,-0.025734028,0.052047,2013m8,ORACLE CORP
19602,10104,0,1,0.041117,6.94E-07,0.03750895,-0.047838,2013m9,ORACLE CORP
19632,10104,0,1,0.013567,6.94E-07,0.035732113,-0.003433,2013m10,ORACLE CORP
19663,10104,0,1,0.053433,9.72E-07,0.023912761,-0.055112,2013m11,ORACLE CORP
19693,10104,0,1,0.08416,1.53E-06,0.026196547,-0.037945,2013m12,ORACLE CORP
19724,10104,0,1,-0.03241,4.17E-07,-0.029955011,0.034189,2014m1,ORACLE CORP
19755,10104,0,1,0.059892,8.33E-07,0.04628982,0.062703,2014m2,ORACLE CORP
19783,10104,0,1,0.046024,1.25E-06,0.004435728,-0.031421,2014m3,ORACLE CORP
19814,10104,0,1,0.0022,8.33E-07,0.001423084,0.004935,2014m4,ORACLE CORP
19844,10104,0,1,0.027886,5.56E-07,0.020251282,-0.03051,2014m5,ORACLE CORP
19875,10104,0,1,-0.035459,1.11E-06,0.028027399,0.06319,2014m6,ORACLE CORP
19905,10104,0,1,-0.000493,4.17E-07,-0.020529615,-0.036317,2014m7,ORACLE CORP
19936,10104,0,1,0.028225,2.08E-07,0.040290773,0.003809,2014m8,ORACLE CORP
19967,10104,0,1,-0.078257,5.56E-07,-0.025125347,-0.061763,2014m9,ORACLE CORP
19997,10104,0,1,0.02325,4.17E-07,0.037308317,-0.030548,2014m10,ORACLE CORP
20028,10104,0,1,0.086044,2.78E-07,0.020212194,-0.004882,2014m11,ORACLE CORP
20058,10104,0,1,0.060363,1.11E-06,-0.003581473,0.013112,2014m12,ORACLE CORP
20089,10104,0,1,-0.065822,4.17E-07,-0.027105996,0.086899,2015m1,ORACLE CORP
20120,10104,0,1,0.046073,4.17E-07,0.056000657,-0.059052,2015m2,ORACLE CORP
20148,10104,0,1,-0.01529,6.94E-07,-0.010326237,-0.021522,2015m3,ORACLE CORP
20179,10104,0,1,0.014368,6.94E-07,0.008638754,-0.001672,2015m4,ORACLE CORP
20209,10104,0,1,-0.00298,-1.39E-07,0.010356373,0.005552,2015m5,ORACLE CORP
20240,10104,0,1,-0.07335,2.78E-07,-0.019239653,-0.015162,2015m6,ORACLE CORP
20270,10104,0,1,-0.005211,1.39E-07,0.012304676,-0.06621,2015m7,ORACLE CORP
20301,10104,0,1,-0.071357,8.33E-07,-0.060059883,0.037072,2015m8,ORACLE CORP
20332,10104,0,1,-0.026153,2.78E-07,-0.033820637,-0.018011,2015m9,ORACLE CORP
20362,10104,0,1,0.079457,-2.78E-07,0.074186891,0.022834,2015m10,ORACLE CORP
20393,10104,0,1,0.003347,2.78E-07,0.006757039,-0.067521,2015m11,ORACLE CORP
20423,10104,0,1,-0.062612,2.78E-06,-0.022346674,-0.004513,2015m12,ORACLE CORP
20454,10104,0,1,-0.001916,3.89E-06,-0.056998283,0.054102,2016m1,ORACLE CORP
20485,10104,0,1,0.012944,6.25E-06,0.000687268,0.109312,2016m2,ORACLE CORP
20514,10104,0,1,0.112289,6.25E-06,0.070505328,-0.008429,2016m3,ORACLE CORP
20545,10104,0,1,-0.021999,4.72E-06,0.011831184,0.051088,2016m4,ORACLE CORP
20575,10104,0,1,0.00853,4.31E-06,0.014391575,-0.061383,2016m5,ORACLE CORP
20606,10104,0,1,0.018159,5.00E-06,0.00317322,0.089695,2016m6,ORACLE CORP
20636,10104,0,1,0.006352,5.14E-06,0.038786817,0.019847,2016m7,ORACLE CORP
20667,10104,0,1,0.004386,5.00E-06,0.002798747,-0.032563,2016m8,ORACLE CORP
20698,10104,0,1,-0.047065,6.81E-06,0.003044502,0.006892,2016m9,ORACLE CORP
20728,10104,0,1,-0.018075,5.56E-06,-0.027060967,-0.029449,2016m10,ORACLE CORP
20759,10104,0,1,0.04607,5.00E-06,0.040418684,-0.083566,2016m11,ORACLE CORP
20789,10104,0,1,-0.043294,6.94E-06,0.018747913,-0.01915,2016m12,ORACLE CORP
20820,10104,0,1,0.047074,1.25021E-05,0.022173285,0.054192,2017m1,ORACLE CORP
20851,10104,0,1,0.06183,1.30575E-05,0.032628167,0.031848,2017m2,ORACLE CORP
20879,10104,0,1,0.047429,1.22239E-05,0.002050097,-0.004277,2017m3,ORACLE CORP
20910,10104,0,1,0.012105,2.00888E-05,0.00961907,0.017267,2017m4,ORACLE CORP
20940,10104,0,1,0.009564,1.83379E-05,0.009357944,-0.001242,2017m5,ORACLE CORP
20971,10104,0,1,0.104649,2.02823E-05,0.009678217,-0.021555,2017m6,ORACLE CORP
21001,10104,0,1,-0.000399,2.27848E-05,0.017181421,0.023132,2017m7,ORACLE CORP
21032,10104,0,1,0.008011,2.68142E-05,0.001612967,0.041988,2017m8,ORACLE CORP
21063,10104,0,1,-0.03934,2.4981E-05,0.023813292,-0.033699,2017m9,ORACLE CORP
21093,10104,0,1,0.05667,2.61203E-05,0.02134813,-0.007485,2017m10,ORACLE CORP
21124,10104,0,1,-0.036149,2.68142E-05,0.027409703,0.003563,2017m11,ORACLE CORP
21154,10104,0,1,-0.036282,3.09857E-05,0.01228676,0.021057,2017m12,ORACLE CORP
21185,10104,0,1,0.095178,3.47385E-05,0.050687827,0.032349,2018m1,ORACLE CORP
21216,10104,0,1,-0.017833,3.27896E-05,-0.039435159,-0.02076,2018m2,ORACLE CORP
21244,10104,0,1,-0.097099,3.73765E-05,-0.018494524,0.00632,2018m3,ORACLE CORP
21275,10104,0,1,0.002404,4.44721E-05,0.004840275,-0.00954,2018m4,ORACLE CORP
21305,10104,0,1,0.022991,4.50243E-05,0.026277516,-0.011959,2018m5,ORACLE CORP
21336,10104,0,1,-0.056935,4.76707E-05,0.005291238,-0.036149,2018m6,ORACLE CORP
21366,10104,0,1,0.086473,4.80868E-05,0.031689063,-0.022419,2018m7,ORACLE CORP
21397,10104,0,1,0.018876,5.19755E-05,0.030351875,-0.021381,2018m8,ORACLE CORP
21428,10104,0,1,0.061342,5.29545E-05,0.000479954,-0.006607,2018m9,ORACLE CORP
21458,10104,0,1,-0.049069,5.7962E-05,-0.072749645,0.021195,2018m10,ORACLE CORP
21489,10104,0,1,-0.001638,5.97633E-05,0.044112142,0.003387,2018m11,ORACLE CORP
21519,10104,0,1,-0.074036,6.13007E-05,-0.074872576,0.04942,2018m12,ORACLE CORP
21550,10104,0,1,0.116722,6.26919E-05,0.08800894,0.028866,2019m1,ORACLE CORP
21581,10104,0,1,0.037826,6.58941E-05,0.032714512,-0.006092,2019m2,ORACLE CORP
21609,10104,0,1,0.030309,6.49201E-05,0.013366196,-0.015969,2019m3,ORACLE CORP
21640,10104,0,1,0.03463,6.43614E-05,0.03786733,-0.006639,2019m4,ORACLE CORP
21670,10104,0,1,-0.085487,6.57441E-05,-0.061593663,0.017574,2019m5,ORACLE CORP
21701,10104,0,1,0.125889,6.24137E-05,0.067385904,0.080029,2019m6,ORACLE CORP
21731,10104,0,1,-0.007548,5.40672E-05,0.013151872,0.000075,2019m7,ORACLE CORP
21762,10104,0,1,-0.075311,5.54505E-05,-0.020256182,0.079123,2019m8,ORACLE CORP
21793,10104,0,1,0.05705,5.39281E-05,0.015959764,-0.033948,2019m9,ORACLE CORP
21823,10104,0,1,-0.005452,0.000047833,0.020895692,0.025635,2019m10,ORACLE CORP
21854,10104,0,1,0.030281,4.09966E-05,0.036646236,-0.032086,2019m11,ORACLE CORP
21884,10104,0,1,-0.056288,4.28025E-05,0.028492387,0.036559,2019m12,ORACLE CORP
16437,59328,0,1,-0.040188,4.79488E-05,-0.026517818,-0.036073,2005m1,INTEL CORP
16468,59328,0,1,0.07216,5.52449E-05,0.022697801,0.030791,2005m2,INTEL CORP
16496,59328,0,1,-0.03168,6.83199E-05,-0.016850591,-0.016085,2005m3,INTEL CORP
16527,59328,0,1,0.012484,7.15995E-05,-0.025221592,0.012377,2005m4,INTEL CORP
16557,59328,0,1,0.14966,7.34756E-05,0.037993193,-0.039216,2005m5,INTEL CORP
16588,59328,0,1,-0.034866,7.58995E-05,0.011474352,0.042977,2005m6,INTEL CORP
16618,59328,0,1,0.043044,8.11338E-05,0.04332678,-0.014273,2005m7,INTEL CORP
16649,59328,0,1,-0.049374,8.83692E-05,-0.006014118,0.013545,2005m8,INTEL CORP
16680,59328,0,1,-0.041602,9.22463E-05,0.010593397,0.076037,2005m9,INTEL CORP
16710,59328,0,1,-0.046653,8.57937E-05,-0.013740895,-0.006424,2005m10,INTEL CORP
16741,59328,0,1,0.138723,0.000102214,0.034165464,0.05819,2005m11,INTEL CORP
16771,59328,0,1,-0.064468,0.000108115,0.003497276,0.050509,2005m12,INTEL CORP
16802,59328,0,1,-0.148438,0.000109467,0.040057153,0.099263,2006m1,INTEL CORP
16833,59328,0,1,-0.026111,0.000114735,-0.001628355,-0.011111,2006m2,INTEL CORP
16861,59328,0,1,-0.05534,0.000122255,0.018970178,0.036205,2006m3,INTEL CORP
16892,59328,0,1,0.026722,0.000127023,0.013077589,0.12031,2006m4,INTEL CORP
16922,59328,0,1,-0.093093,0.00012549,-0.0310251,-0.013212,2006m5,INTEL CORP
16953,59328,0,1,0.054384,0.000129768,-0.00031823,-0.046707,2006m6,INTEL CORP
16983,59328,0,1,-0.052632,0.000122283,-0.009683346,0.031521,2006m7,INTEL CORP
17014,59328,0,1,0.092778,0.000137031,0.025151808,-0.013775,2006m8,INTEL CORP
17045,59328,0,1,0.051099,0.000139857,0.019410975,-0.045272,2006m9,INTEL CORP
17075,59328,0,1,0.037433,0.000125072,0.034900714,0.012948,2006m10,INTEL CORP
17106,59328,0,1,0.007263,0.00014149,0.025525862,0.068891,2006m11,INTEL CORP
17136,59328,0,1,-0.053517,0.000143203,0.010861081,-0.018326,2006m12,INTEL CORP
17167,59328,0,1,0.035062,0.000129323,0.019592071,0.025629,2007m1,INTEL CORP
17198,59328,0,1,-0.047113,0.000135062,-0.014020795,0.025451,2007m2,INTEL CORP
17226,59328,0,1,-0.036757,0.000142027,0.012952416,-0.011131,2007m3,INTEL CORP
17257,59328,0,1,0.123889,0.000138453,0.039758045,0.020535,2007m4,INTEL CORP
17287,59328,0,1,0.036856,0.000130343,0.038909491,-0.023103,2007m5,INTEL CORP
17318,59328,0,1,0.070334,0.000130377,-0.014821285,-0.019378,2007m6,INTEL CORP
17348,59328,0,1,-0.005051,0.000116709,-0.031721417,0.02365,2007m7,INTEL CORP
17379,59328,0,1,0.094941,0.000137021,0.01169362,0.011096,2007m8,INTEL CORP
17410,59328,0,1,0.004272,0.000114552,0.04083449,0.105081,2007m9,INTEL CORP
17440,59328,0,1,0.040217,9.24765E-05,0.028808465,0.069514,2007m10,INTEL CORP
17471,59328,0,1,-0.026301,0.000106659,-0.035230383,-0.016535,2007m11,INTEL CORP
17501,59328,0,1,0.022239,0.000100275,-0.00436252,0.066477,2007m12,INTEL CORP
17532,59328,0,1,-0.208552,7.27023E-05,-0.062072419,0.108416,2008m1,INTEL CORP
17563,59328,0,1,-0.047517,4.32206E-05,-0.021622278,0.052298,2008m2,INTEL CORP
17592,59328,0,1,0.060596,5.68492E-05,-0.010335678,-0.059992,2008m3,INTEL CORP
17623,59328,0,1,0.050991,3.29297E-05,0.051065568,-0.041588,2008m4,INTEL CORP
17653,59328,0,1,0.047619,2.90371E-05,0.023818126,0.009232,2008m5,INTEL CORP
17684,59328,0,1,-0.073339,5.46236E-05,-0.078533299,0.045169,2008m6,INTEL CORP
17714,59328,0,1,0.033054,4.18265E-05,-0.013053237,-0.014442,2008m7,INTEL CORP
17745,59328,0,1,0.036954,4.183E-05,0.010535574,-0.092917,2008m8,INTEL CORP
17776,59328,0,1,-0.181023,4.43321E-05,-0.098912783,0.041121,2008m9,INTEL CORP
17806,59328,0,1,-0.1441,1.54194E-05,-0.26823696,-0.161397,2008m10,INTEL CORP
17837,59328,0,1,-0.130435,3.40E-06,-0.060760938,0.125736,2008m11,INTEL CORP
17867,59328,0,1,0.062319,9.72E-07,0.022324005,0.077325,2008m12,INTEL CORP
17898,59328,0,1,-0.120055,4.17E-07,-0.078490332,0.055363,2009m1,INTEL CORP
17929,59328,0,1,-0.00155,4.17E-06,-0.10050758,0.014456,2009m2,INTEL CORP
17957,59328,0,1,0.179749,4.44E-06,0.087015815,-0.02537,2009m3,INTEL CORP
17988,59328,0,1,0.0499,3.75E-06,0.10942493,-0.033341,2009m4,INTEL CORP
18018,59328,0,1,0.00507,1.25E-06,0.067855343,0.102326,2009m5,INTEL CORP
18049,59328,0,1,0.052799,4.17E-06,-0.003095992,-0.052183,2009m6,INTEL CORP
18079,59328,0,1,0.163142,3.47E-06,0.081810951,0.023799,2009m7,INTEL CORP
18110,59328,0,1,0.062857,3.75E-06,0.031335082,0.000536,2009m8,INTEL CORP
18141,59328,0,1,-0.036909,3.47E-06,0.045273893,0.058351,2009m9,INTEL CORP
18171,59328,0,1,-0.023505,1.25E-06,-0.031813566,0.037228,2009m10,INTEL CORP
18202,59328,0,1,0.012036,8.33E-07,0.05139517,0.127865,2009m11,INTEL CORP
18232,59328,0,1,0.0625,2.50E-06,0.028345333,-0.072034,2009m12,INTEL CORP
18263,59328,0,1,-0.04902,1.53E-06,-0.037133396,-0.01258,2010m1,INTEL CORP
18294,59328,0,1,0.066366,4.17E-07,0.034774009,0.032748,2010m2,INTEL CORP
18322,59328,0,1,0.085728,2.64E-06,0.063639559,-0.004386,2010m3,INTEL CORP
18353,59328,0,1,0.024675,4.03E-06,0.02006969,0.058834,2010m4,INTEL CORP
18383,59328,0,1,-0.055276,4.17E-06,-0.0792135,0.030522,2010m5,INTEL CORP
18414,59328,0,1,-0.09197,4.44E-06,-0.05082589,0.023545,2010m6,INTEL CORP
18444,59328,0,1,0.059126,3.75E-06,0.070217036,-0.050871,2010m7,INTEL CORP
18475,59328,0,1,-0.13483,4.17E-06,-0.042918108,0.057061,2010m8,INTEL CORP
18506,59328,0,1,0.086895,4.72E-06,0.091566809,0.047756,2010m9,INTEL CORP
18536,59328,0,1,0.044271,4.31E-06,0.037957888,0.036823,2010m10,INTEL CORP
18567,59328,0,1,0.063092,4.03E-06,0.008776129,0.021113,2010m11,INTEL CORP
18597,59328,0,1,-0.006026,4.72E-06,0.067283355,0.024369,2010m12,INTEL CORP
18628,59328,0,1,0.020447,1.53E-06,0.019074835,-0.063798,2011m1,INTEL CORP
18659,59328,0,1,0.00891,4.17E-06,0.038132824,0.059991,2011m2,INTEL CORP
18687,59328,0,1,-0.060084,3.75E-06,0.003429908,0.015974,2011m3,INTEL CORP
18718,59328,0,1,0.147175,1.81E-06,0.028691143,0.089447,2011m4,INTEL CORP
18748,59328,0,1,-0.019819,8.33E-07,-0.014824625,-0.017917,2011m5,INTEL CORP
18779,59328,0,1,-0.015549,1.25E-06,-0.018264329,-0.024318,2011m6,INTEL CORP
18809,59328,0,1,0.007671,5.56E-07,-0.022433277,0.084171,2011m7,INTEL CORP
18840,59328,0,1,-0.089118,5.00E-06,-0.057314355,0.122749,2011m8,INTEL CORP
18871,59328,0,1,0.059861,4.17E-07,-0.084963292,-0.110623,2011m9,INTEL CORP
18901,59328,0,1,0.150223,5.56E-07,0.077098571,0.058712,2011m10,INTEL CORP
18932,59328,0,1,0.023635,6.94E-07,-0.025843721,0.016673,2011m11,INTEL CORP
18962,59328,0,1,-0.026495,1.67E-07,0.003712904,-0.106624,2011m12,INTEL CORP
18993,59328,0,1,0.089485,4.17E-07,0.054102685,0.113955,2012m1,INTEL CORP
19024,59328,0,1,0.02536,1.67E-06,0.041180659,-0.029673,2012m2,INTEL CORP
19053,59328,0,1,0.045945,1.11E-06,0.024026984,-0.013184,2012m3,INTEL CORP
19084,59328,0,1,0.009959,9.72E-07,-0.006807001,-0.00148,2012m4,INTEL CORP
19114,59328,0,1,-0.082585,1.81E-06,-0.06588918,-0.06338,2012m5,INTEL CORP
19145,59328,0,1,0.031347,8.33E-07,0.038209856,0.023546,2012m6,INTEL CORP
19175,59328,0,1,-0.035647,9.72E-07,0.01029374,0.008377,2012m7,INTEL CORP
19206,59328,0,1,-0.025097,1.39E-06,0.0262923,0.049396,2012m8,INTEL CORP
19237,59328,0,1,-0.087596,2.36E-06,0.026509769,0.046706,2012m9,INTEL CORP
19267,59328,0,1,-0.045244,1.53E-06,-0.010423535,-0.029437,2012m10,INTEL CORP
19298,59328,0,1,-0.085067,2.78E-06,0.00651237,-0.004675,2012m11,INTEL CORP
19328,59328,0,1,0.053923,3.19E-06,0.012589275,-0.024267,2012m12,INTEL CORP
19359,59328,0,1,0.020369,5.56E-07,0.054154016,-0.005064,2013m1,INTEL CORP
19390,59328,0,1,0.003089,1.11E-06,0.00837254,-0.050868,2013m2,INTEL CORP
19418,59328,0,1,0.045738,2.36E-06,0.035316341,0.009608,2013m3,INTEL CORP
19449,59328,0,1,0.096863,9.72E-07,0.014946403,-0.075743,2013m4,INTEL CORP
19479,59328,0,1,0.023173,9.72E-07,0.019178808,-0.061988,2013m5,INTEL CORP
19510,59328,0,1,-0.002059,5.56E-07,-0.015042944,-0.110588,2013m6,INTEL CORP
19540,59328,0,1,-0.036938,1.39E-07,0.05263016,0.074301,2013m7,INTEL CORP
19571,59328,0,1,-0.048425,2.78E-07,-0.025734028,0.052047,2013m8,INTEL CORP
19602,59328,0,1,0.042812,6.94E-07,0.03750895,-0.047838,2013m9,INTEL CORP
19632,59328,0,1,0.06758,6.94E-07,0.035732113,-0.003433,2013m10,INTEL CORP
19663,59328,0,1,-0.016551,9.72E-07,0.023912761,-0.055112,2013m11,INTEL CORP
19693,59328,0,1,0.088716,1.53E-06,0.026196547,-0.037945,2013m12,INTEL CORP
19724,59328,0,1,-0.054517,4.17E-07,-0.029955011,0.034189,2014m1,INTEL CORP
19755,59328,0,1,0.018134,8.33E-07,0.04628982,0.062703,2014m2,INTEL CORP
19783,59328,0,1,0.042569,1.25E-06,0.004435728,-0.031421,2014m3,INTEL CORP
19814,59328,0,1,0.033935,8.33E-07,0.001423084,0.004935,2014m4,INTEL CORP
19844,59328,0,1,0.032034,5.56E-07,0.020251282,-0.03051,2014m5,INTEL CORP
19875,59328,0,1,0.13104,1.11E-06,0.028027399,0.06319,2014m6,INTEL CORP
19905,59328,0,1,0.096764,4.17E-07,-0.020529615,-0.036317,2014m7,INTEL CORP
